[07/12 19:43:13] detectron2 INFO: Rank of current process: 0. World size: 4
[07/12 19:43:13] detectron2 INFO: Full config saved to checkpoints/voc/ours/fsod2/5shot/seed15/config.yaml
[07/12 19:43:14] fvcore.common.checkpoint INFO: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[07/12 19:43:14] fvcore.common.checkpoint INFO: Reading a file from 'torchvision'
[07/12 19:43:23] detectron2 INFO: Loss: 0.0005
[07/12 19:43:23] detectron2 INFO: [CLS] Use dropout: p = 0.8
[07/12 19:43:23] detectron2 INFO: [Refine] n = 24, α = 0.1
[07/12 19:43:23] d2.data.build INFO: Removed 0 images with no usable annotations. 100 images left.
[07/12 19:43:23] d2.data.build INFO: Distribution of instances among all 20 categories:
[36m|  category  | #instances   |  category   | #instances   |  category   | #instances   |
|:----------:|:-------------|:-----------:|:-------------|:-----------:|:-------------|
|  bicycle   | 5            |    bird     | 5            |    boat     | 5            |
|    bus     | 5            |     car     | 5            |     cat     | 5            |
|   chair    | 5            | diningtable | 5            |     dog     | 5            |
| motorbike  | 5            |   person    | 5            | pottedplant | 5            |
|   sheep    | 5            |    train    | 5            |  tvmonitor  | 5            |
| aeroplane  | 5            |   bottle    | 5            |     cow     | 5            |
|   horse    | 5            |    sofa     | 5            |             |              |
|   total    | 100          |             |              |             |              |[0m
[07/12 19:43:23] d2.data.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[07/12 19:43:23] d2.data.build INFO: Using training sampler TrainingSampler
[07/12 19:43:23] d2.data.common INFO: Serializing 100 elements to byte tensors and concatenating them all ...
[07/12 19:43:23] d2.data.common INFO: Serialized dataset takes 0.03 MiB
[07/12 19:43:23] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/voc/ours/base2/model_final-fsod.pth ...
[07/12 19:43:23] fvcore.common.checkpoint WARNING: Some model parameters or buffers are not found in the checkpoint:
[34mroi_heads.box_predictor.fc.weight[0m
[34mroi_heads.box_predictor.fsup[0m
[07/12 19:43:23] d2.engine.train_loop INFO: Starting training from iteration 0
[07/12 19:43:37] d2.utils.events INFO:  eta: 0:15:32  iter: 19  total_loss: 0.5502  loss_cls: 0.361  loss_box_reg: 0.0699  loss_rpn_cls: 0.07154  loss_rpn_loc: 0.06521  time: 0.3830  data_time: 0.3103  lr: 0.0001  max_mem: 7104M
[07/12 19:43:44] d2.utils.events INFO:  eta: 0:15:25  iter: 39  total_loss: 0.3984  loss_cls: 0.2017  loss_box_reg: 0.06751  loss_rpn_cls: 0.05958  loss_rpn_loc: 0.06637  time: 0.3806  data_time: 0.0171  lr: 0.0001  max_mem: 7104M
[07/12 19:43:53] d2.utils.events INFO:  eta: 0:15:21  iter: 59  total_loss: 0.3735  loss_cls: 0.168  loss_box_reg: 0.06639  loss_rpn_cls: 0.06141  loss_rpn_loc: 0.06447  time: 0.3881  data_time: 0.0285  lr: 0.0001  max_mem: 7104M
[07/12 19:44:01] d2.utils.events INFO:  eta: 0:15:33  iter: 79  total_loss: 0.3521  loss_cls: 0.1612  loss_box_reg: 0.06911  loss_rpn_cls: 0.05453  loss_rpn_loc: 0.06528  time: 0.3948  data_time: 0.0249  lr: 0.0001  max_mem: 7104M
[07/12 19:44:09] d2.utils.events INFO:  eta: 0:15:23  iter: 99  total_loss: 0.3129  loss_cls: 0.143  loss_box_reg: 0.06743  loss_rpn_cls: 0.05164  loss_rpn_loc: 0.05295  time: 0.3921  data_time: 0.0131  lr: 0.0001  max_mem: 7104M
[07/12 19:44:16] d2.utils.events INFO:  eta: 0:15:10  iter: 119  total_loss: 0.3088  loss_cls: 0.1425  loss_box_reg: 0.06896  loss_rpn_cls: 0.04802  loss_rpn_loc: 0.04946  time: 0.3893  data_time: 0.0151  lr: 0.0001  max_mem: 7589M
[07/12 19:44:24] d2.utils.events INFO:  eta: 0:14:53  iter: 139  total_loss: 0.2934  loss_cls: 0.1273  loss_box_reg: 0.05965  loss_rpn_cls: 0.04885  loss_rpn_loc: 0.05463  time: 0.3882  data_time: 0.0111  lr: 0.0001  max_mem: 7589M
[07/12 19:44:32] d2.utils.events INFO:  eta: 0:14:46  iter: 159  total_loss: 0.2949  loss_cls: 0.1272  loss_box_reg: 0.06473  loss_rpn_cls: 0.04424  loss_rpn_loc: 0.05633  time: 0.3877  data_time: 0.0143  lr: 0.0001  max_mem: 7589M
[07/12 19:44:39] d2.utils.events INFO:  eta: 0:14:36  iter: 179  total_loss: 0.2747  loss_cls: 0.1213  loss_box_reg: 0.06181  loss_rpn_cls: 0.03992  loss_rpn_loc: 0.04354  time: 0.3854  data_time: 0.0128  lr: 0.0001  max_mem: 7589M
[07/12 19:44:46] d2.utils.events INFO:  eta: 0:14:26  iter: 199  total_loss: 0.2771  loss_cls: 0.1178  loss_box_reg: 0.0639  loss_rpn_cls: 0.0427  loss_rpn_loc: 0.04731  time: 0.3850  data_time: 0.0107  lr: 0.0001  max_mem: 7589M
[07/12 19:44:54] d2.utils.events INFO:  eta: 0:14:18  iter: 219  total_loss: 0.2762  loss_cls: 0.1132  loss_box_reg: 0.05918  loss_rpn_cls: 0.04211  loss_rpn_loc: 0.0523  time: 0.3846  data_time: 0.0119  lr: 0.0001  max_mem: 7589M
