[07/11 07:38:32] detectron2 INFO: Rank of current process: 0. World size: 4
[07/11 07:38:32] detectron2 INFO: Full config saved to checkpoints/voc/ours/fsod3/5shot/seed0/config.yaml
[07/11 07:38:33] fvcore.common.checkpoint INFO: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[07/11 07:38:33] fvcore.common.checkpoint INFO: Reading a file from 'torchvision'
[07/11 07:38:37] detectron2 INFO: Loss: 0.0012
[07/11 07:38:37] detectron2 INFO: [CLS] Use dropout: p = 0.8
[07/11 07:38:37] detectron2 INFO: [Refine] n = 24, α = 0.1
[07/11 07:38:37] d2.data.build INFO: Removed 0 images with no usable annotations. 100 images left.
[07/11 07:38:37] d2.data.build INFO: Distribution of instances among all 20 categories:
[36m|  category   | #instances   |  category  | #instances   |  category   | #instances   |
|:-----------:|:-------------|:----------:|:-------------|:-----------:|:-------------|
|  aeroplane  | 5            |  bicycle   | 5            |    bird     | 5            |
|   bottle    | 5            |    bus     | 5            |     car     | 5            |
|    chair    | 5            |    cow     | 5            | diningtable | 5            |
|     dog     | 5            |   horse    | 5            |   person    | 5            |
| pottedplant | 5            |   train    | 5            |  tvmonitor  | 5            |
|    boat     | 5            |    cat     | 5            |  motorbike  | 5            |
|    sheep    | 5            |    sofa    | 5            |             |              |
|    total    | 100          |            |              |             |              |[0m
[07/11 07:38:37] d2.data.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[07/11 07:38:37] d2.data.build INFO: Using training sampler TrainingSampler
[07/11 07:38:37] d2.data.common INFO: Serializing 100 elements to byte tensors and concatenating them all ...
[07/11 07:38:37] d2.data.common INFO: Serialized dataset takes 0.03 MiB
[07/11 07:38:38] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/voc/ours/base3/model_final-fsod.pth ...
[07/11 07:38:38] fvcore.common.checkpoint WARNING: Some model parameters or buffers are not found in the checkpoint:
[34mroi_heads.box_predictor.fc.weight[0m
[34mroi_heads.box_predictor.fsup[0m
[07/11 07:38:38] d2.engine.train_loop INFO: Starting training from iteration 0
[07/11 07:38:48] d2.utils.events INFO:  eta: 0:15:34  iter: 19  total_loss: 0.554  loss_cls: 0.352  loss_box_reg: 0.07191  loss_rpn_cls: 0.05384  loss_rpn_loc: 0.09205  time: 0.3837  data_time: 0.1668  lr: 0.0001  max_mem: 6668M
[07/11 07:38:56] d2.utils.events INFO:  eta: 0:15:33  iter: 39  total_loss: 0.4158  loss_cls: 0.1818  loss_box_reg: 0.07151  loss_rpn_cls: 0.05774  loss_rpn_loc: 0.1012  time: 0.3809  data_time: 0.0130  lr: 0.0001  max_mem: 6949M
[07/11 07:39:03] d2.utils.events INFO:  eta: 0:15:19  iter: 59  total_loss: 0.3779  loss_cls: 0.1521  loss_box_reg: 0.06607  loss_rpn_cls: 0.0525  loss_rpn_loc: 0.1079  time: 0.3773  data_time: 0.0109  lr: 0.0001  max_mem: 6993M
[07/11 07:39:11] d2.utils.events INFO:  eta: 0:15:00  iter: 79  total_loss: 0.3372  loss_cls: 0.1329  loss_box_reg: 0.06929  loss_rpn_cls: 0.05358  loss_rpn_loc: 0.07995  time: 0.3751  data_time: 0.0134  lr: 0.0001  max_mem: 6993M
[07/11 07:39:18] d2.utils.events INFO:  eta: 0:14:49  iter: 99  total_loss: 0.3208  loss_cls: 0.1228  loss_box_reg: 0.06499  loss_rpn_cls: 0.05275  loss_rpn_loc: 0.08473  time: 0.3744  data_time: 0.0127  lr: 0.0001  max_mem: 7317M
[07/11 07:39:25] d2.utils.events INFO:  eta: 0:14:35  iter: 119  total_loss: 0.3178  loss_cls: 0.1107  loss_box_reg: 0.06851  loss_rpn_cls: 0.04538  loss_rpn_loc: 0.08045  time: 0.3728  data_time: 0.0116  lr: 0.0001  max_mem: 7317M
[07/11 07:39:33] d2.utils.events INFO:  eta: 0:14:28  iter: 139  total_loss: 0.3086  loss_cls: 0.1112  loss_box_reg: 0.06651  loss_rpn_cls: 0.04503  loss_rpn_loc: 0.07858  time: 0.3723  data_time: 0.0142  lr: 0.0001  max_mem: 7317M
[07/11 07:39:41] d2.utils.events INFO:  eta: 0:14:21  iter: 159  total_loss: 0.3066  loss_cls: 0.1042  loss_box_reg: 0.06692  loss_rpn_cls: 0.05188  loss_rpn_loc: 0.09007  time: 0.3734  data_time: 0.0138  lr: 0.0001  max_mem: 7317M
[07/11 07:39:48] d2.utils.events INFO:  eta: 0:14:12  iter: 179  total_loss: 0.293  loss_cls: 0.1009  loss_box_reg: 0.06677  loss_rpn_cls: 0.04542  loss_rpn_loc: 0.0749  time: 0.3726  data_time: 0.0139  lr: 0.0001  max_mem: 7317M
[07/11 07:39:55] d2.utils.events INFO:  eta: 0:14:06  iter: 199  total_loss: 0.293  loss_cls: 0.09624  loss_box_reg: 0.06544  loss_rpn_cls: 0.04548  loss_rpn_loc: 0.08552  time: 0.3724  data_time: 0.0123  lr: 0.0001  max_mem: 7317M
[07/11 07:40:03] d2.utils.events INFO:  eta: 0:14:01  iter: 219  total_loss: 0.286  loss_cls: 0.09702  loss_box_reg: 0.06463  loss_rpn_cls: 0.03974  loss_rpn_loc: 0.08144  time: 0.3731  data_time: 0.0127  lr: 0.0001  max_mem: 7317M
