[08/03 16:16:00] detectron2 INFO: Rank of current process: 0. World size: 4
[08/03 16:16:00] detectron2 INFO: Full config saved to checkpoints/coco/ours-multi/fsod/1shot/seed9/config.yaml
[08/03 16:16:01] fvcore.common.checkpoint INFO: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[08/03 16:16:01] fvcore.common.checkpoint INFO: Reading a file from 'torchvision'
[08/03 16:16:06] detectron2 INFO: Loss: 0.0001
[08/03 16:16:06] detectron2 INFO: [CLS] Use dropout: p = 0.8
[08/03 16:16:06] detectron2 INFO: [Refine] n = 24, α = 0.1
[08/03 16:16:06] d2.data.build INFO: Removed 0 images with no usable annotations. 80 images left.
[08/03 16:16:06] d2.data.build INFO: Distribution of instances among all 80 categories:
[36m|   category    | #instances   |   category   | #instances   |   category    | #instances   |
|:-------------:|:-------------|:------------:|:-------------|:-------------:|:-------------|
|    person     | 1            |   bicycle    | 1            |      car      | 1            |
|  motorcycle   | 1            |   airplane   | 1            |      bus      | 1            |
|     train     | 1            |    truck     | 1            |     boat      | 1            |
| traffic light | 1            | fire hydrant | 1            |   stop sign   | 1            |
| parking meter | 1            |    bench     | 1            |     bird      | 1            |
|      cat      | 1            |     dog      | 1            |     horse     | 1            |
|     sheep     | 1            |     cow      | 1            |   elephant    | 1            |
|     bear      | 1            |    zebra     | 1            |    giraffe    | 1            |
|   backpack    | 1            |   umbrella   | 1            |    handbag    | 1            |
|      tie      | 1            |   suitcase   | 1            |    frisbee    | 1            |
|     skis      | 1            |  snowboard   | 1            |  sports ball  | 1            |
|     kite      | 1            | baseball bat | 1            | baseball gl.. | 1            |
|  skateboard   | 1            |  surfboard   | 1            | tennis racket | 1            |
|    bottle     | 1            |  wine glass  | 1            |      cup      | 1            |
|     fork      | 1            |    knife     | 1            |     spoon     | 1            |
|     bowl      | 1            |    banana    | 1            |     apple     | 1            |
|   sandwich    | 1            |    orange    | 1            |   broccoli    | 1            |
|    carrot     | 1            |   hot dog    | 1            |     pizza     | 1            |
|     donut     | 1            |     cake     | 1            |     chair     | 1            |
|     couch     | 1            | potted plant | 1            |      bed      | 1            |
| dining table  | 1            |    toilet    | 1            |      tv       | 1            |
|    laptop     | 1            |    mouse     | 1            |    remote     | 1            |
|   keyboard    | 1            |  cell phone  | 1            |   microwave   | 1            |
|     oven      | 1            |   toaster    | 1            |     sink      | 1            |
| refrigerator  | 1            |     book     | 1            |     clock     | 1            |
|     vase      | 1            |   scissors   | 1            |  teddy bear   | 1            |
|  hair drier   | 1            |  toothbrush  | 1            |               |              |
|     total     | 80           |              |              |               |              |[0m
[08/03 16:16:06] d2.data.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[08/03 16:16:06] d2.data.build INFO: Using training sampler TrainingSampler
[08/03 16:16:06] d2.data.common INFO: Serializing 80 elements to byte tensors and concatenating them all ...
[08/03 16:16:06] d2.data.common INFO: Serialized dataset takes 0.02 MiB
[08/03 16:16:06] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/coco/ours-multi/base/model_final-fsod.pth ...
[08/03 16:16:07] fvcore.common.checkpoint WARNING: Some model parameters or buffers are not found in the checkpoint:
[34mroi_heads.box_predictor.fc.weight[0m
[34mroi_heads.box_predictor.fsup[0m
[08/03 16:16:07] d2.engine.train_loop INFO: Starting training from iteration 0
[08/03 16:16:17] d2.utils.events INFO:  eta: 0:18:02  iter: 19  total_loss: 0.4175  loss_cls: 0.2508  loss_box_reg: 0.05366  loss_rpn_cls: 0.06593  loss_rpn_loc: 0.04312  time: 0.3552  data_time: 0.1945  lr: 0.0001  max_mem: 7564M
[08/03 16:16:24] d2.utils.events INFO:  eta: 0:17:37  iter: 39  total_loss: 0.3537  loss_cls: 0.2091  loss_box_reg: 0.056  loss_rpn_cls: 0.04837  loss_rpn_loc: 0.03709  time: 0.3430  data_time: 0.0202  lr: 0.0001  max_mem: 7564M
[08/03 16:16:31] d2.utils.events INFO:  eta: 0:17:30  iter: 59  total_loss: 0.3079  loss_cls: 0.1775  loss_box_reg: 0.05709  loss_rpn_cls: 0.03843  loss_rpn_loc: 0.03183  time: 0.3409  data_time: 0.0129  lr: 0.0001  max_mem: 7651M
[08/03 16:16:37] d2.utils.events INFO:  eta: 0:17:17  iter: 79  total_loss: 0.2906  loss_cls: 0.1598  loss_box_reg: 0.05417  loss_rpn_cls: 0.03755  loss_rpn_loc: 0.034  time: 0.3377  data_time: 0.0180  lr: 0.0001  max_mem: 7651M
[08/03 16:16:44] d2.utils.events INFO:  eta: 0:17:13  iter: 99  total_loss: 0.2604  loss_cls: 0.1488  loss_box_reg: 0.05553  loss_rpn_cls: 0.03297  loss_rpn_loc: 0.02753  time: 0.3377  data_time: 0.0140  lr: 0.0001  max_mem: 7651M
[08/03 16:16:51] d2.utils.events INFO:  eta: 0:17:10  iter: 119  total_loss: 0.2529  loss_cls: 0.1375  loss_box_reg: 0.05593  loss_rpn_cls: 0.03047  loss_rpn_loc: 0.02922  time: 0.3374  data_time: 0.0153  lr: 0.0001  max_mem: 7651M
[08/03 16:16:57] d2.utils.events INFO:  eta: 0:17:07  iter: 139  total_loss: 0.2372  loss_cls: 0.1236  loss_box_reg: 0.05234  loss_rpn_cls: 0.02759  loss_rpn_loc: 0.02785  time: 0.3376  data_time: 0.0176  lr: 0.0001  max_mem: 7651M
[08/03 16:17:04] d2.utils.events INFO:  eta: 0:17:00  iter: 159  total_loss: 0.2309  loss_cls: 0.1192  loss_box_reg: 0.05516  loss_rpn_cls: 0.02399  loss_rpn_loc: 0.02823  time: 0.3368  data_time: 0.0166  lr: 0.0001  max_mem: 7651M
[08/03 16:17:11] d2.utils.events INFO:  eta: 0:16:53  iter: 179  total_loss: 0.2142  loss_cls: 0.111  loss_box_reg: 0.05031  loss_rpn_cls: 0.02376  loss_rpn_loc: 0.03235  time: 0.3365  data_time: 0.0155  lr: 0.0001  max_mem: 7651M
[08/03 16:17:17] d2.utils.events INFO:  eta: 0:16:41  iter: 199  total_loss: 0.2071  loss_cls: 0.1082  loss_box_reg: 0.05091  loss_rpn_cls: 0.02298  loss_rpn_loc: 0.02088  time: 0.3364  data_time: 0.0156  lr: 0.0001  max_mem: 7651M
[08/03 16:17:24] d2.utils.events INFO:  eta: 0:16:33  iter: 219  total_loss: 0.2081  loss_cls: 0.1021  loss_box_reg: 0.0556  loss_rpn_cls: 0.02097  loss_rpn_loc: 0.02876  time: 0.3357  data_time: 0.0181  lr: 0.0001  max_mem: 7651M
[08/03 16:17:31] d2.utils.events INFO:  eta: 0:16:26  iter: 239  total_loss: 0.1927  loss_cls: 0.09742  loss_box_reg: 0.04916  loss_rpn_cls: 0.01966  loss_rpn_loc: 0.0199  time: 0.3352  data_time: 0.0185  lr: 0.0001  max_mem: 7651M
[08/03 16:17:37] d2.utils.events INFO:  eta: 0:16:17  iter: 259  total_loss: 0.189  loss_cls: 0.09295  loss_box_reg: 0.05274  loss_rpn_cls: 0.01802  loss_rpn_loc: 0.02459  time: 0.3348  data_time: 0.0136  lr: 0.0001  max_mem: 7651M
