[07/30 05:09:21] detectron2 INFO: Rank of current process: 0. World size: 4
[07/30 05:09:21] detectron2 INFO: Full config saved to checkpoints/coco/ours-multi/fsod/10shot/seed6/config.yaml
[07/30 05:09:23] fvcore.common.checkpoint INFO: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[07/30 05:09:23] fvcore.common.checkpoint INFO: Reading a file from 'torchvision'
[07/30 05:10:06] detectron2 INFO: Loss: 0.0050
[07/30 05:10:06] detectron2 INFO: [CLS] Use dropout: p = 0.8
[07/30 05:10:07] detectron2 INFO: [Refine] n = 24, α = 0.1
[07/30 05:10:07] d2.data.build INFO: Removed 0 images with no usable annotations. 695 images left.
[07/30 05:10:07] d2.data.build INFO: Distribution of instances among all 80 categories:
[36m|   category    | #instances   |   category   | #instances   |   category    | #instances   |
|:-------------:|:-------------|:------------:|:-------------|:-------------:|:-------------|
|    person     | 10           |   bicycle    | 10           |      car      | 10           |
|  motorcycle   | 10           |   airplane   | 10           |      bus      | 10           |
|     train     | 10           |    truck     | 10           |     boat      | 10           |
| traffic light | 10           | fire hydrant | 10           |   stop sign   | 10           |
| parking meter | 10           |    bench     | 10           |     bird      | 10           |
|      cat      | 10           |     dog      | 10           |     horse     | 10           |
|     sheep     | 10           |     cow      | 10           |   elephant    | 10           |
|     bear      | 10           |    zebra     | 10           |    giraffe    | 10           |
|   backpack    | 10           |   umbrella   | 10           |    handbag    | 10           |
|      tie      | 10           |   suitcase   | 10           |    frisbee    | 10           |
|     skis      | 10           |  snowboard   | 10           |  sports ball  | 10           |
|     kite      | 10           | baseball bat | 10           | baseball gl.. | 10           |
|  skateboard   | 10           |  surfboard   | 10           | tennis racket | 10           |
|    bottle     | 10           |  wine glass  | 10           |      cup      | 10           |
|     fork      | 10           |    knife     | 10           |     spoon     | 10           |
|     bowl      | 10           |    banana    | 10           |     apple     | 10           |
|   sandwich    | 10           |    orange    | 10           |   broccoli    | 10           |
|    carrot     | 10           |   hot dog    | 10           |     pizza     | 10           |
|     donut     | 10           |     cake     | 10           |     chair     | 10           |
|     couch     | 10           | potted plant | 10           |      bed      | 10           |
| dining table  | 10           |    toilet    | 10           |      tv       | 10           |
|    laptop     | 10           |    mouse     | 10           |    remote     | 10           |
|   keyboard    | 10           |  cell phone  | 10           |   microwave   | 10           |
|     oven      | 10           |   toaster    | 10           |     sink      | 10           |
| refrigerator  | 10           |     book     | 10           |     clock     | 10           |
|     vase      | 10           |   scissors   | 10           |  teddy bear   | 10           |
|  hair drier   | 10           |  toothbrush  | 10           |               |              |
|     total     | 800          |              |              |               |              |[0m
[07/30 05:10:07] d2.data.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[07/30 05:10:07] d2.data.build INFO: Using training sampler TrainingSampler
[07/30 05:10:08] d2.data.common INFO: Serializing 695 elements to byte tensors and concatenating them all ...
[07/30 05:10:08] d2.data.common INFO: Serialized dataset takes 0.20 MiB
[07/30 05:10:08] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/coco/ours-multi/base/model_final-fsod.pth ...
[07/30 05:10:09] fvcore.common.checkpoint WARNING: Some model parameters or buffers are not found in the checkpoint:
[34mroi_heads.box_predictor.fc.weight[0m
[34mroi_heads.box_predictor.fsup[0m
[07/30 05:10:09] d2.engine.train_loop INFO: Starting training from iteration 0
[07/30 05:10:47] d2.utils.events INFO:  eta: 0:39:10  iter: 19  total_loss: 0.4784  loss_cls: 0.2422  loss_box_reg: 0.06526  loss_rpn_cls: 0.08119  loss_rpn_loc: 0.07484  time: 0.4001  data_time: 1.5434  lr: 0.0001  max_mem: 7413M
[07/30 05:10:55] d2.utils.events INFO:  eta: 0:38:46  iter: 39  total_loss: 0.3855  loss_cls: 0.182  loss_box_reg: 0.05993  loss_rpn_cls: 0.08401  loss_rpn_loc: 0.05343  time: 0.3947  data_time: 0.0402  lr: 0.0001  max_mem: 7495M
[07/30 05:11:03] d2.utils.events INFO:  eta: 0:39:02  iter: 59  total_loss: 0.4013  loss_cls: 0.174  loss_box_reg: 0.06541  loss_rpn_cls: 0.07349  loss_rpn_loc: 0.06159  time: 0.3968  data_time: 0.0366  lr: 0.0001  max_mem: 7495M
[07/30 05:11:11] d2.utils.events INFO:  eta: 0:38:50  iter: 79  total_loss: 0.3645  loss_cls: 0.1662  loss_box_reg: 0.06198  loss_rpn_cls: 0.07904  loss_rpn_loc: 0.05222  time: 0.3983  data_time: 0.0339  lr: 0.0001  max_mem: 7553M
[07/30 05:11:19] d2.utils.events INFO:  eta: 0:38:53  iter: 99  total_loss: 0.3453  loss_cls: 0.1653  loss_box_reg: 0.06339  loss_rpn_cls: 0.07912  loss_rpn_loc: 0.05505  time: 0.3985  data_time: 0.0292  lr: 0.0001  max_mem: 7553M
[07/30 05:11:27] d2.utils.events INFO:  eta: 0:38:44  iter: 119  total_loss: 0.3476  loss_cls: 0.1498  loss_box_reg: 0.06024  loss_rpn_cls: 0.06409  loss_rpn_loc: 0.05165  time: 0.3989  data_time: 0.0345  lr: 0.0001  max_mem: 7553M
[07/30 05:11:35] d2.utils.events INFO:  eta: 0:38:36  iter: 139  total_loss: 0.3281  loss_cls: 0.1545  loss_box_reg: 0.06498  loss_rpn_cls: 0.06358  loss_rpn_loc: 0.05821  time: 0.3986  data_time: 0.0357  lr: 0.0001  max_mem: 7553M
[07/30 05:11:43] d2.utils.events INFO:  eta: 0:38:29  iter: 159  total_loss: 0.3232  loss_cls: 0.1522  loss_box_reg: 0.0643  loss_rpn_cls: 0.06076  loss_rpn_loc: 0.0514  time: 0.3980  data_time: 0.0314  lr: 0.0001  max_mem: 7553M
[07/30 05:11:50] d2.utils.events INFO:  eta: 0:38:21  iter: 179  total_loss: 0.3458  loss_cls: 0.1493  loss_box_reg: 0.06514  loss_rpn_cls: 0.06898  loss_rpn_loc: 0.05589  time: 0.3977  data_time: 0.0332  lr: 0.0001  max_mem: 7553M
[07/30 05:11:59] d2.utils.events INFO:  eta: 0:38:13  iter: 199  total_loss: 0.3476  loss_cls: 0.149  loss_box_reg: 0.06803  loss_rpn_cls: 0.06704  loss_rpn_loc: 0.06625  time: 0.3982  data_time: 0.0313  lr: 0.0001  max_mem: 7553M
[07/30 05:12:06] d2.utils.events INFO:  eta: 0:38:06  iter: 219  total_loss: 0.2939  loss_cls: 0.1177  loss_box_reg: 0.0528  loss_rpn_cls: 0.05592  loss_rpn_loc: 0.05648  time: 0.3981  data_time: 0.0326  lr: 0.0001  max_mem: 7553M
[07/30 05:12:14] d2.utils.events INFO:  eta: 0:37:58  iter: 239  total_loss: 0.3627  loss_cls: 0.1419  loss_box_reg: 0.06496  loss_rpn_cls: 0.06667  loss_rpn_loc: 0.06465  time: 0.3983  data_time: 0.0323  lr: 0.0001  max_mem: 7553M
[07/30 05:12:22] d2.utils.events INFO:  eta: 0:37:50  iter: 259  total_loss: 0.3246  loss_cls: 0.1344  loss_box_reg: 0.0581  loss_rpn_cls: 0.06175  loss_rpn_loc: 0.0575  time: 0.3981  data_time: 0.0338  lr: 0.0001  max_mem: 7553M
